0.0, B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,S00,S01,S02,S03,S04,S05,S06,S07,S08,S09,
 98.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 98.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.60, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.80, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
 99.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.00, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.50, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.80, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 75, 74, 75, 74, 74, 74, 74, 
100.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
100.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.35, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.50, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
101.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.00, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.60, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.80, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
102.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.00, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.35, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.50, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.80, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
103.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.00, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.35, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.50, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.80, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
104.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.50, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.60, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
105.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.00, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.35, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.60, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
106.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.00, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.35, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.50, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.60, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.80, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.90, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
107.95, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.00, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.05, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.10, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.15, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.20, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.25, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.30, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.35, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.40, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.45, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.50, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.55, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.60, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.65, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.70, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.75, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.80, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.85, 73, 72, 77, 74, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.90, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
108.95, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.00, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.05, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.10, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.20, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.25, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.30, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.35, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.40, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.45, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.55, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.60, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.65, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.70, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.75, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.85, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.90, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
109.95, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.00, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.05, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.10, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.15, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.20, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.25, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.40, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.45, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.55, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.60, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.65, 73, 72, 77, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.70, 73, 72, 75, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 75, 74, 74, 74, 74, 
110.75, 73, 72, 75, 73, 72, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
110.80, 73, 72, 75, 73, 73, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
110.85, 73, 72, 75, 73, 73, 73, 70, 73, 69, 73, 75, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
110.90, 73, 72, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
110.95, 73, 72, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.00, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.10, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.20, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.30, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.35, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.40, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.45, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.50, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.55, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
111.60, 73, 73, 75, 73, 73, 73, 70, 73, 69, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 
